section;entity;subentity;key;value;unit;note
city_inventory;Luebeck;Tabak;stock;350842;units;
city_inventory;Luebeck;Tabak;scarcity_factor;0.7800;;
city_inventory;Luebeck;Tabak;market_price;69;Mark;
city_inventory;Luebeck;Zucker;stock;180;units;
city_inventory;Luebeck;Zucker;scarcity_factor;1.0000;;
city_inventory;Luebeck;Zucker;market_price;187;Mark;
city_inventory;Luebeck;Kaffee;stock;197660;units;
city_inventory;Luebeck;Kaffee;scarcity_factor;0.7800;;
city_inventory;Luebeck;Kaffee;market_price;106;Mark;
city_inventory;Luebeck;Baumwolle;stock;0;units;
city_inventory;Luebeck;Baumwolle;scarcity_factor;1.4333;;
city_inventory;Luebeck;Baumwolle;market_price;152;Mark;
city_inventory;Luebeck;Kohle;stock;0;units;
city_inventory;Luebeck;Kohle;scarcity_factor;1.4333;;
city_inventory;Luebeck;Kohle;market_price;126;Mark;
city_inventory;Luebeck;Stahl;stock;2;units;
city_inventory;Luebeck;Stahl;scarcity_factor;1.4167;;
city_inventory;Luebeck;Stahl;market_price;221;Mark;
city_inventory;Luebeck;Elektronik;stock;99580;units;
city_inventory;Luebeck;Elektronik;scarcity_factor;0.7800;;
city_inventory;Luebeck;Elektronik;market_price;201;Mark;
city_inventory;Luebeck;Treibstoff;stock;214308;units;
city_inventory;Luebeck;Treibstoff;scarcity_factor;0.7800;;
city_inventory;Luebeck;Treibstoff;market_price;125;Mark;
city_inventory;Luebeck;Seltene Erden;stock;30312;units;
city_inventory;Luebeck;Seltene Erden;scarcity_factor;0.7800;;
city_inventory;Luebeck;Seltene Erden;market_price;213;Mark;
city_inventory;Luebeck;Mikrochips;stock;452439;units;
city_inventory;Luebeck;Mikrochips;scarcity_factor;0.7800;;
city_inventory;Luebeck;Mikrochips;market_price;209;Mark;
city_inventory;Luebeck;Biofasern C22;stock;230;units;
city_inventory;Luebeck;Biofasern C22;scarcity_factor;0.9800;;
city_inventory;Luebeck;Biofasern C22;market_price;238;Mark;
city_inventory;Luebeck;Nanobauteile C23;stock;199;units;
city_inventory;Luebeck;Nanobauteile C23;scarcity_factor;1.0000;;
city_inventory;Luebeck;Nanobauteile C23;market_price;346;Mark;
city_inventory;Luebeck;Photonik C24;stock;0;units;
city_inventory;Luebeck;Photonik C24;scarcity_factor;1.4333;;
city_inventory;Luebeck;Photonik C24;market_price;405;Mark;
city_inventory;Luebeck;Quantenkerne C25;stock;0;units;
city_inventory;Luebeck;Quantenkerne C25;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C25;market_price;692;Mark;
city_inventory;Luebeck;Synthtreibstoff C26;stock;80;units;
city_inventory;Luebeck;Synthtreibstoff C26;scarcity_factor;1.1500;;
city_inventory;Luebeck;Synthtreibstoff C26;market_price;495;Mark;
city_inventory;Luebeck;Biofasern C27;stock;20;units;
city_inventory;Luebeck;Biofasern C27;scarcity_factor;1.2667;;
city_inventory;Luebeck;Biofasern C27;market_price;416;Mark;
city_inventory;Luebeck;Nanobauteile C28;stock;180;units;
city_inventory;Luebeck;Nanobauteile C28;scarcity_factor;1.0000;;
city_inventory;Luebeck;Nanobauteile C28;market_price;485;Mark;
city_inventory;Luebeck;Photonik C29;stock;78;units;
city_inventory;Luebeck;Photonik C29;scarcity_factor;1.1550;;
city_inventory;Luebeck;Photonik C29;market_price;684;Mark;
city_inventory;Luebeck;Quantenkerne C30;stock;160;units;
city_inventory;Luebeck;Quantenkerne C30;scarcity_factor;1.0000;;
city_inventory;Luebeck;Quantenkerne C30;market_price;457;Mark;
city_inventory;Luebeck;Synthtreibstoff C31;stock;160;units;
city_inventory;Luebeck;Synthtreibstoff C31;scarcity_factor;1.0000;;
city_inventory;Luebeck;Synthtreibstoff C31;market_price;548;Mark;
city_inventory;Luebeck;Biofasern C32;stock;0;units;
city_inventory;Luebeck;Biofasern C32;scarcity_factor;1.4333;;
city_inventory;Luebeck;Biofasern C32;market_price;446;Mark;
city_inventory;Luebeck;Nanobauteile C33;stock;27;units;
city_inventory;Luebeck;Nanobauteile C33;scarcity_factor;1.2083;;
city_inventory;Luebeck;Nanobauteile C33;market_price;623;Mark;
city_inventory;Luebeck;Photonik C34;stock;110;units;
city_inventory;Luebeck;Photonik C34;scarcity_factor;1.0750;;
city_inventory;Luebeck;Photonik C34;market_price;774;Mark;
city_inventory;Luebeck;Quantenkerne C35;stock;0;units;
city_inventory;Luebeck;Quantenkerne C35;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C35;market_price;597;Mark;
city_inventory;Luebeck;Synthtreibstoff C36;stock;180;units;
city_inventory;Luebeck;Synthtreibstoff C36;scarcity_factor;1.0000;;
city_inventory;Luebeck;Synthtreibstoff C36;market_price;464;Mark;
city_inventory;Luebeck;Biofasern C37;stock;140;units;
city_inventory;Luebeck;Biofasern C37;scarcity_factor;1.0000;;
city_inventory;Luebeck;Biofasern C37;market_price;584;Mark;
city_inventory;Luebeck;Nanobauteile C38;stock;77;units;
city_inventory;Luebeck;Nanobauteile C38;scarcity_factor;1.1575;;
city_inventory;Luebeck;Nanobauteile C38;market_price;874;Mark;
city_inventory;Luebeck;Photonik C39;stock;60;units;
city_inventory;Luebeck;Photonik C39;scarcity_factor;1.2000;;
city_inventory;Luebeck;Photonik C39;market_price;657;Mark;
city_inventory;Luebeck;Quantenkerne C40;stock;0;units;
city_inventory;Luebeck;Quantenkerne C40;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C40;market_price;827;Mark;
city_inventory;Luebeck;Synthtreibstoff C41;stock;80;units;
city_inventory;Luebeck;Synthtreibstoff C41;scarcity_factor;1.1500;;
city_inventory;Luebeck;Synthtreibstoff C41;market_price;695;Mark;
city_inventory;Luebeck;Biofasern C42;stock;0;units;
city_inventory;Luebeck;Biofasern C42;scarcity_factor;1.4333;;
city_inventory;Luebeck;Biofasern C42;market_price;619;Mark;
city_inventory;Luebeck;Nanobauteile C43;stock;120;units;
city_inventory;Luebeck;Nanobauteile C43;scarcity_factor;1.0000;;
city_inventory;Luebeck;Nanobauteile C43;market_price;1373;Mark;
city_inventory;Luebeck;Photonik C44;stock;220;units;
city_inventory;Luebeck;Photonik C44;scarcity_factor;1.0000;;
city_inventory;Luebeck;Photonik C44;market_price;813;Mark;
city_inventory;Luebeck;Quantenkerne C45;stock;20;units;
city_inventory;Luebeck;Quantenkerne C45;scarcity_factor;1.2667;;
city_inventory;Luebeck;Quantenkerne C45;market_price;712;Mark;
city_inventory;Luebeck;Synthtreibstoff C46;stock;0;units;
city_inventory;Luebeck;Synthtreibstoff C46;scarcity_factor;1.4333;;
city_inventory;Luebeck;Synthtreibstoff C46;market_price;728;Mark;
city_inventory;Luebeck;Biofasern C47;stock;50;units;
city_inventory;Luebeck;Biofasern C47;scarcity_factor;1.2250;;
city_inventory;Luebeck;Biofasern C47;market_price;831;Mark;
city_inventory;Luebeck;Nanobauteile C48;stock;0;units;
city_inventory;Luebeck;Nanobauteile C48;scarcity_factor;1.4333;;
city_inventory;Luebeck;Nanobauteile C48;market_price;2097;Mark;
city_inventory;Luebeck;Photonik C49;stock;20;units;
city_inventory;Luebeck;Photonik C49;scarcity_factor;1.2667;;
city_inventory;Luebeck;Photonik C49;market_price;698;Mark;
city_inventory;Luebeck;Quantenkerne C50;stock;0;units;
city_inventory;Luebeck;Quantenkerne C50;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C50;market_price;1194;Mark;
city_inventory;Luebeck;Synthtreibstoff C51;stock;0;units;
city_inventory;Luebeck;Synthtreibstoff C51;scarcity_factor;1.4333;;
city_inventory;Luebeck;Synthtreibstoff C51;market_price;978;Mark;
city_inventory;Luebeck;Biofasern C52;stock;0;units;
city_inventory;Luebeck;Biofasern C52;scarcity_factor;1.4333;;
city_inventory;Luebeck;Biofasern C52;market_price;1299;Mark;
city_inventory;Luebeck;Nanobauteile C53;stock;180;units;
city_inventory;Luebeck;Nanobauteile C53;scarcity_factor;1.0000;;
city_inventory;Luebeck;Nanobauteile C53;market_price;1275;Mark;
city_inventory;Luebeck;Photonik C54;stock;0;units;
city_inventory;Luebeck;Photonik C54;scarcity_factor;1.4333;;
city_inventory;Luebeck;Photonik C54;market_price;961;Mark;
city_inventory;Luebeck;Quantenkerne C55;stock;0;units;
city_inventory;Luebeck;Quantenkerne C55;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C55;market_price;1426;Mark;
city_inventory;Luebeck;Synthtreibstoff C56;stock;100;units;
city_inventory;Luebeck;Synthtreibstoff C56;scarcity_factor;1.1000;;
city_inventory;Luebeck;Synthtreibstoff C56;market_price;806;Mark;
city_inventory;Luebeck;Biofasern C57;stock;259;units;
city_inventory;Luebeck;Biofasern C57;scarcity_factor;0.9220;;
city_inventory;Luebeck;Biofasern C57;market_price;1446;Mark;
city_inventory;Luebeck;Nanobauteile C58;stock;20;units;
city_inventory;Luebeck;Nanobauteile C58;scarcity_factor;1.2667;;
city_inventory;Luebeck;Nanobauteile C58;market_price;2193;Mark;
city_inventory;Luebeck;Photonik C59;stock;0;units;
city_inventory;Luebeck;Photonik C59;scarcity_factor;1.4333;;
city_inventory;Luebeck;Photonik C59;market_price;2005;Mark;
city_inventory;Luebeck;Quantenkerne C60;stock;0;units;
city_inventory;Luebeck;Quantenkerne C60;scarcity_factor;1.4333;;
city_inventory;Luebeck;Quantenkerne C60;market_price;2598;Mark;
city_inventory;Luebeck;Synthtreibstoff C61;stock;0;units;
city_inventory;Luebeck;Synthtreibstoff C61;scarcity_factor;1.4333;;
city_inventory;Luebeck;Synthtreibstoff C61;market_price;2109;Mark;
city_inventory;Luebeck;Biofasern C62;stock;220;units;
city_inventory;Luebeck;Biofasern C62;scarcity_factor;1.0000;;
city_inventory;Luebeck;Biofasern C62;market_price;1551;Mark;
building;Luebeck;1;id;brewery;;
building;Luebeck;1;name;Brauerei;;
building;Luebeck;1;level;2;;
building;Luebeck;1;active;1;;
building;Luebeck;1;can_run_now;0;;
building;Luebeck;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Luebeck;1;outputs;"{""Bier"": 6}";;
building;Luebeck;2;id;fishery;;
building;Luebeck;2;name;Fischerei;;
building;Luebeck;2;level;1;;
building;Luebeck;2;active;1;;
building;Luebeck;2;can_run_now;1;;
building;Luebeck;2;inputs;{};;
building;Luebeck;2;outputs;"{""Hering"": 4}";;
building;Luebeck;3;id;grain_farm;;
building;Luebeck;3;name;Getreidehof;;
building;Luebeck;3;level;1;;
building;Luebeck;3;active;1;;
building;Luebeck;3;can_run_now;1;;
building;Luebeck;3;inputs;{};;
building;Luebeck;3;outputs;"{""Getreide"": 5}";;
building;Luebeck;4;id;salt_mine;;
building;Luebeck;4;name;Salzmine;;
building;Luebeck;4;level;1;;
building;Luebeck;4;active;1;;
building;Luebeck;4;can_run_now;1;;
building;Luebeck;4;inputs;{};;
building;Luebeck;4;outputs;"{""Salz"": 5}";;
building;Luebeck;5;id;tannery;;
building;Luebeck;5;name;Gerberei;;
building;Luebeck;5;level;1;;
building;Luebeck;5;active;1;;
building;Luebeck;5;can_run_now;1;;
building;Luebeck;5;inputs;"{""Salz"": 1}";;
building;Luebeck;5;outputs;"{""Pelze"": 2}";;
building;Luebeck;6;id;weavery;;
building;Luebeck;6;name;Weberei;;
building;Luebeck;6;level;2;;
building;Luebeck;6;active;1;;
building;Luebeck;6;can_run_now;0;;
building;Luebeck;6;inputs;"{""Holz"": 2}";;
building;Luebeck;6;outputs;"{""Tuch"": 3}";;
building;Luebeck;7;id;winery;;
building;Luebeck;7;name;Weinkellerei;;
building;Luebeck;7;level;1;;
building;Luebeck;7;active;1;;
building;Luebeck;7;can_run_now;1;;
building;Luebeck;7;inputs;"{""Getreide"": 3}";;
building;Luebeck;7;outputs;"{""Wein"": 3}";;
building;Luebeck;8;id;woodcutter;;
building;Luebeck;8;name;Holzfaeller;;
building;Luebeck;8;level;1;;
building;Luebeck;8;active;1;;
building;Luebeck;8;can_run_now;1;;
building;Luebeck;8;inputs;{};;
building;Luebeck;8;outputs;"{""Holz"": 6}";;
building;Luebeck;9;id;grand_brewery;;
building;Luebeck;9;name;Grossbrauerei;;
building;Luebeck;9;level;2;;
building;Luebeck;9;active;1;;
building;Luebeck;9;can_run_now;0;;
building;Luebeck;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Luebeck;9;outputs;"{""Bier"": 10}";;
building;Luebeck;10;id;hop_farm;;
building;Luebeck;10;name;Hopfenplantage;;
building;Luebeck;10;level;1;;
building;Luebeck;10;active;1;;
building;Luebeck;10;can_run_now;1;;
building;Luebeck;10;inputs;{};;
building;Luebeck;10;outputs;"{""Hopfen"": 5}";;
building;Luebeck;11;id;tar_kiln;;
building;Luebeck;11;name;Teerbrennerei;;
building;Luebeck;11;level;1;;
building;Luebeck;11;active;1;;
building;Luebeck;11;can_run_now;1;;
building;Luebeck;11;inputs;"{""Holz"": 3}";;
building;Luebeck;11;outputs;"{""Teer"": 4}";;
building;Luebeck;12;id;copper_mine;;
building;Luebeck;12;name;Kupfermine;;
building;Luebeck;12;level;1;;
building;Luebeck;12;active;1;;
building;Luebeck;12;can_run_now;1;;
building;Luebeck;12;inputs;{};;
building;Luebeck;12;outputs;"{""Kupfer"": 4}";;
building;Luebeck;13;id;spice_refinery;;
building;Luebeck;13;name;Gewuerzraffinerie;;
building;Luebeck;13;level;1;;
building;Luebeck;13;active;1;;
building;Luebeck;13;can_run_now;1;;
building;Luebeck;13;inputs;"{""Gewuerze"": 4}";;
building;Luebeck;13;outputs;"{""Luxuswaren"": 6}";;
building;Luebeck;14;id;spice_trade;;
building;Luebeck;14;name;Gewuerzhandel;;
building;Luebeck;14;level;2;;
building;Luebeck;14;active;1;;
building;Luebeck;14;can_run_now;1;;
building;Luebeck;14;inputs;{};;
building;Luebeck;14;outputs;"{""Gewuerze"": 4}";;
building;Luebeck;15;id;sugar_farm;;
building;Luebeck;15;name;Zuckerplantage;;
building;Luebeck;15;level;1;;
building;Luebeck;15;active;1;;
building;Luebeck;15;can_run_now;1;;
building;Luebeck;15;inputs;{};;
building;Luebeck;15;outputs;"{""Zucker"": 5}";;
building;Luebeck;16;id;sugar_refinery;;
building;Luebeck;16;name;Zuckerraffinerie;;
building;Luebeck;16;level;1;;
building;Luebeck;16;active;1;;
building;Luebeck;16;can_run_now;1;;
building;Luebeck;16;inputs;"{""Zucker"": 5}";;
building;Luebeck;16;outputs;"{""Luxuswaren"": 6}";;
building;Luebeck;17;id;tobacco_farm;;
building;Luebeck;17;name;Tabakplantage;;
building;Luebeck;17;level;1;;
building;Luebeck;17;active;1;;
building;Luebeck;17;can_run_now;1;;
building;Luebeck;17;inputs;{};;
building;Luebeck;17;outputs;"{""Tabak"": 5}";;
building;Luebeck;18;id;coffee_farm;;
building;Luebeck;18;name;Kaffeeplantage;;
building;Luebeck;18;level;1;;
building;Luebeck;18;active;1;;
building;Luebeck;18;can_run_now;1;;
building;Luebeck;18;inputs;{};;
building;Luebeck;18;outputs;"{""Kaffee"": 5}";;
building;Luebeck;19;id;cotton_farm;;
building;Luebeck;19;name;Baumwollfarm;;
building;Luebeck;19;level;1;;
building;Luebeck;19;active;1;;
building;Luebeck;19;can_run_now;1;;
building;Luebeck;19;inputs;{};;
building;Luebeck;19;outputs;"{""Baumwolle"": 5}";;
building;Luebeck;20;id;textile_factory;;
building;Luebeck;20;name;Textilmanufaktur;;
building;Luebeck;20;level;2;;
building;Luebeck;20;active;1;;
building;Luebeck;20;can_run_now;0;;
building;Luebeck;20;inputs;"{""Baumwolle"": 5}";;
building;Luebeck;20;outputs;"{""Tuch"": 7}";;
building;Luebeck;21;id;coal_mine;;
building;Luebeck;21;name;Kohlemine;;
building;Luebeck;21;level;1;;
building;Luebeck;21;active;1;;
building;Luebeck;21;can_run_now;1;;
building;Luebeck;21;inputs;{};;
building;Luebeck;21;outputs;"{""Kohle"": 6}";;
building;Luebeck;22;id;refinery;;
building;Luebeck;22;name;Raffinerie;;
building;Luebeck;22;level;1;;
building;Luebeck;22;active;1;;
building;Luebeck;22;can_run_now;0;;
building;Luebeck;22;inputs;"{""Kohle"": 5}";;
building;Luebeck;22;outputs;"{""Treibstoff"": 6}";;
building;Luebeck;23;id;steel_mill;;
building;Luebeck;23;name;Stahlwerk;;
building;Luebeck;23;level;1;;
building;Luebeck;23;active;1;;
building;Luebeck;23;can_run_now;0;;
building;Luebeck;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Luebeck;23;outputs;"{""Stahl"": 5}";;
building;Luebeck;24;id;electronics_factory;;
building;Luebeck;24;name;Elektronikfabrik;;
building;Luebeck;24;level;1;;
building;Luebeck;24;active;1;;
building;Luebeck;24;can_run_now;0;;
building;Luebeck;24;inputs;"{""Stahl"": 3, ""Kupfer"": 2}";;
building;Luebeck;24;outputs;"{""Elektronik"": 5}";;
building;Luebeck;25;id;chip_factory;;
building;Luebeck;25;name;Chipfabrik;;
building;Luebeck;25;level;1;;
building;Luebeck;25;active;1;;
building;Luebeck;25;can_run_now;1;;
building;Luebeck;25;inputs;"{""Seltene Erden"": 3}";;
building;Luebeck;25;outputs;"{""Mikrochips"": 5}";;
building;Luebeck;26;id;rare_earth_mine;;
building;Luebeck;26;name;Seltene Erden Mine;;
building;Luebeck;26;level;1;;
building;Luebeck;26;active;1;;
building;Luebeck;26;can_run_now;1;;
building;Luebeck;26;inputs;{};;
building;Luebeck;26;outputs;"{""Seltene Erden"": 4}";;
city;Bergen;;treasury;180359;Mark;
city;Bergen;;bankrupt;0;;
city;Bergen;;building_count;26;count;
city_inventory;Bergen;Salz;stock;184278;units;
city_inventory;Bergen;Salz;scarcity_factor;0.7800;;
city_inventory;Bergen;Salz;market_price;42;Mark;
city_inventory;Bergen;Holz;stock;200465;units;
city_inventory;Bergen;Holz;scarcity_factor;0.7800;;
city_inventory;Bergen;Holz;market_price;24;Mark;
city_inventory;Bergen;Pelze;stock;96514;units;
city_inventory;Bergen;Pelze;scarcity_factor;0.7800;;
city_inventory;Bergen;Pelze;market_price;49;Mark;
city_inventory;Bergen;Getreide;stock;2;units;
city_inventory;Bergen;Getreide;scarcity_factor;1.4167;;
city_inventory;Bergen;Getreide;market_price;56;Mark;
city_inventory;Bergen;Tuch;stock;551911;units;
city_inventory;Bergen;Tuch;scarcity_factor;0.7800;;
city_inventory;Bergen;Tuch;market_price;64;Mark;
city_inventory;Bergen;Hering;stock;395847;units;
city_inventory;Bergen;Hering;scarcity_factor;0.7800;;
city_inventory;Bergen;Hering;market_price;24;Mark;
city_inventory;Bergen;Wein;stock;235289;units;
city_inventory;Bergen;Wein;scarcity_factor;0.7800;;
city_inventory;Bergen;Wein;market_price;109;Mark;
city_inventory;Bergen;Bier;stock;184950;units;
city_inventory;Bergen;Bier;scarcity_factor;0.7800;;
city_inventory;Bergen;Bier;market_price;36;Mark;
city_inventory;Bergen;Hopfen;stock;515940;units;
city_inventory;Bergen;Hopfen;scarcity_factor;0.7800;;
city_inventory;Bergen;Hopfen;market_price;40;Mark;
city_inventory;Bergen;Teer;stock;449556;units;
city_inventory;Bergen;Teer;scarcity_factor;0.7800;;
city_inventory;Bergen;Teer;market_price;61;Mark;
city_inventory;Bergen;Gewuerze;stock;15669;units;
city_inventory;Bergen;Gewuerze;scarcity_factor;0.7800;;
city_inventory;Bergen;Gewuerze;market_price;132;Mark;
city_inventory;Bergen;Kupfer;stock;90076;units;
city_inventory;Bergen;Kupfer;scarcity_factor;0.7800;;
city_inventory;Bergen;Kupfer;market_price;129;Mark;
city_inventory;Bergen;Luxuswaren;stock;568594;units;
city_inventory;Bergen;Luxuswaren;scarcity_factor;0.7800;;
city_inventory;Bergen;Luxuswaren;market_price;159;Mark;
city_inventory;Bergen;Tabak;stock;333963;units;
city_inventory;Bergen;Tabak;scarcity_factor;0.7800;;
city_inventory;Bergen;Tabak;market_price;89;Mark;
city_inventory;Bergen;Zucker;stock;180;units;
city_inventory;Bergen;Zucker;scarcity_factor;1.0000;;
city_inventory;Bergen;Zucker;market_price;150;Mark;
city_inventory;Bergen;Kaffee;stock;225865;units;
city_inventory;Bergen;Kaffee;scarcity_factor;0.7800;;
city_inventory;Bergen;Kaffee;market_price;89;Mark;
city_inventory;Bergen;Baumwolle;stock;0;units;
city_inventory;Bergen;Baumwolle;scarcity_factor;1.4333;;
city_inventory;Bergen;Baumwolle;market_price;131;Mark;
city_inventory;Bergen;Kohle;stock;0;units;
city_inventory;Bergen;Kohle;scarcity_factor;1.4333;;
city_inventory;Bergen;Kohle;market_price;173;Mark;
city_inventory;Bergen;Stahl;stock;2;units;
city_inventory;Bergen;Stahl;scarcity_factor;1.4167;;
city_inventory;Bergen;Stahl;market_price;299;Mark;
city_inventory;Bergen;Elektronik;stock;178558;units;
city_inventory;Bergen;Elektronik;scarcity_factor;0.7800;;
city_inventory;Bergen;Elektronik;market_price;150;Mark;
city_inventory;Bergen;Treibstoff;stock;236226;units;
city_inventory;Bergen;Treibstoff;scarcity_factor;0.7800;;
city_inventory;Bergen;Treibstoff;market_price;185;Mark;
city_inventory;Bergen;Seltene Erden;stock;86452;units;
city_inventory;Bergen;Seltene Erden;scarcity_factor;0.7800;;
city_inventory;Bergen;Seltene Erden;market_price;191;Mark;
city_inventory;Bergen;Mikrochips;stock;137005;units;
city_inventory;Bergen;Mikrochips;scarcity_factor;0.7800;;
city_inventory;Bergen;Mikrochips;market_price;178;Mark;
city_inventory;Bergen;Biofasern C22;stock;0;units;
city_inventory;Bergen;Biofasern C22;scarcity_factor;1.4333;;
city_inventory;Bergen;Biofasern C22;market_price;289;Mark;
city_inventory;Bergen;Nanobauteile C23;stock;0;units;
city_inventory;Bergen;Nanobauteile C23;scarcity_factor;1.4333;;
city_inventory;Bergen;Nanobauteile C23;market_price;617;Mark;
city_inventory;Bergen;Photonik C24;stock;180;units;
city_inventory;Bergen;Photonik C24;scarcity_factor;1.0000;;
city_inventory;Bergen;Photonik C24;market_price;310;Mark;
city_inventory;Bergen;Quantenkerne C25;stock;100;units;
city_inventory;Bergen;Quantenkerne C25;scarcity_factor;1.1000;;
city_inventory;Bergen;Quantenkerne C25;market_price;562;Mark;
city_inventory;Bergen;Synthtreibstoff C26;stock;180;units;
city_inventory;Bergen;Synthtreibstoff C26;scarcity_factor;1.0000;;
city_inventory;Bergen;Synthtreibstoff C26;market_price;473;Mark;
city_inventory;Bergen;Biofasern C27;stock;20;units;
city_inventory;Bergen;Biofasern C27;scarcity_factor;1.2667;;
city_inventory;Bergen;Biofasern C27;market_price;517;Mark;
city_inventory;Bergen;Nanobauteile C28;stock;27;units;
city_inventory;Bergen;Nanobauteile C28;scarcity_factor;1.2083;;
city_inventory;Bergen;Nanobauteile C28;market_price;393;Mark;
city_inventory;Bergen;Photonik C29;stock;100;units;
city_inventory;Bergen;Photonik C29;scarcity_factor;1.1000;;
city_inventory;Bergen;Photonik C29;market_price;644;Mark;
city_inventory;Bergen;Quantenkerne C30;stock;0;units;
city_inventory;Bergen;Quantenkerne C30;scarcity_factor;1.4333;;
city_inventory;Bergen;Quantenkerne C30;market_price;663;Mark;
city_inventory;Bergen;Synthtreibstoff C31;stock;100;units;
city_inventory;Bergen;Synthtreibstoff C31;scarcity_factor;1.1000;;
city_inventory;Bergen;Synthtreibstoff C31;market_price;703;Mark;
city_inventory;Bergen;Biofasern C32;stock;220;units;
city_inventory;Bergen;Biofasern C32;scarcity_factor;1.0000;;
city_inventory;Bergen;Biofasern C32;market_price;361;Mark;
city_inventory;Bergen;Nanobauteile C33;stock;90;units;
city_inventory;Bergen;Nanobauteile C33;scarcity_factor;1.1250;;
city_inventory;Bergen;Nanobauteile C33;market_price;908;Mark;
city_inventory;Bergen;Photonik C34;stock;0;units;
city_inventory;Bergen;Photonik C34;scarcity_factor;1.4333;;
city_inventory;Bergen;Photonik C34;market_price;1004;Mark;
city_inventory;Bergen;Quantenkerne C35;stock;0;units;
city_inventory;Bergen;Quantenkerne C35;scarcity_factor;1.4333;;
city_inventory;Bergen;Quantenkerne C35;market_price;681;Mark;
city_inventory;Bergen;Synthtreibstoff C36;stock;100;units;
city_inventory;Bergen;Synthtreibstoff C36;scarcity_factor;1.1000;;
city_inventory;Bergen;Synthtreibstoff C36;market_price;661;Mark;
city_inventory;Bergen;Biofasern C37;stock;0;units;
city_inventory;Bergen;Biofasern C37;scarcity_factor;1.4333;;
city_inventory;Bergen;Biofasern C37;market_price;456;Mark;
city_inventory;Bergen;Nanobauteile C38;stock;0;units;
city_inventory;Bergen;Nanobauteile C38;scarcity_factor;1.4333;;
city_inventory;Bergen;Nanobauteile C38;market_price;994;Mark;
city_inventory;Bergen;Photonik C39;stock;20;units;
city_inventory;Bergen;Photonik C39;scarcity_factor;1.2667;;
city_inventory;Bergen;Photonik C39;market_price;888;Mark;
city_inventory;Bergen;Quantenkerne C40;stock;20;units;
city_inventory;Bergen;Quantenkerne C40;scarcity_factor;1.2667;;
city_inventory;Bergen;Quantenkerne C40;market_price;879;Mark;
city_inventory;Bergen;Synthtreibstoff C41;stock;160;units;
