section;entity;subentity;key;value;unit;note
city_inventory;Luebeck;Kupfer;market_price;81;Mark;
city_inventory;Luebeck;Luxuswaren;stock;250862;units;
city_inventory;Luebeck;Luxuswaren;scarcity_factor;0.6200;;
city_inventory;Luebeck;Luxuswaren;market_price;148;Mark;
city_inventory;Luebeck;Tabak;stock;133511;units;
city_inventory;Luebeck;Tabak;scarcity_factor;0.6200;;
city_inventory;Luebeck;Tabak;market_price;108;Mark;
city_inventory;Luebeck;Zucker;stock;69429;units;
city_inventory;Luebeck;Zucker;scarcity_factor;0.6200;;
city_inventory;Luebeck;Zucker;market_price;92;Mark;
city_inventory;Luebeck;Kaffee;stock;73443;units;
city_inventory;Luebeck;Kaffee;scarcity_factor;0.6200;;
city_inventory;Luebeck;Kaffee;market_price;69;Mark;
city_inventory;Luebeck;Baumwolle;stock;49225;units;
city_inventory;Luebeck;Baumwolle;scarcity_factor;0.6200;;
city_inventory;Luebeck;Baumwolle;market_price;74;Mark;
city_inventory;Luebeck;Kohle;stock;18405;units;
city_inventory;Luebeck;Kohle;scarcity_factor;0.6200;;
city_inventory;Luebeck;Kohle;market_price;67;Mark;
city_inventory;Luebeck;Stahl;stock;38989;units;
city_inventory;Luebeck;Stahl;scarcity_factor;0.6200;;
city_inventory;Luebeck;Stahl;market_price;120;Mark;
building;Luebeck;1;id;brewery;;
building;Luebeck;1;name;Brauerei;;
building;Luebeck;1;level;7;;
building;Luebeck;1;active;1;;
building;Luebeck;1;can_run_now;1;;
building;Luebeck;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Luebeck;1;outputs;"{""Bier"": 6}";;
building;Luebeck;2;id;fishery;;
building;Luebeck;2;name;Fischerei;;
building;Luebeck;2;level;7;;
building;Luebeck;2;active;1;;
building;Luebeck;2;can_run_now;1;;
building;Luebeck;2;inputs;{};;
building;Luebeck;2;outputs;"{""Hering"": 4}";;
building;Luebeck;3;id;grain_farm;;
building;Luebeck;3;name;Getreidehof;;
building;Luebeck;3;level;7;;
building;Luebeck;3;active;1;;
building;Luebeck;3;can_run_now;1;;
building;Luebeck;3;inputs;{};;
building;Luebeck;3;outputs;"{""Getreide"": 5}";;
building;Luebeck;4;id;salt_mine;;
building;Luebeck;4;name;Salzmine;;
building;Luebeck;4;level;7;;
building;Luebeck;4;active;1;;
building;Luebeck;4;can_run_now;1;;
building;Luebeck;4;inputs;{};;
building;Luebeck;4;outputs;"{""Salz"": 5}";;
building;Luebeck;5;id;tannery;;
building;Luebeck;5;name;Gerberei;;
building;Luebeck;5;level;7;;
building;Luebeck;5;active;1;;
building;Luebeck;5;can_run_now;1;;
building;Luebeck;5;inputs;"{""Salz"": 1}";;
building;Luebeck;5;outputs;"{""Pelze"": 2}";;
building;Luebeck;6;id;weavery;;
building;Luebeck;6;name;Weberei;;
building;Luebeck;6;level;7;;
building;Luebeck;6;active;1;;
building;Luebeck;6;can_run_now;1;;
building;Luebeck;6;inputs;"{""Holz"": 2}";;
building;Luebeck;6;outputs;"{""Tuch"": 3}";;
building;Luebeck;7;id;winery;;
building;Luebeck;7;name;Weinkellerei;;
building;Luebeck;7;level;7;;
building;Luebeck;7;active;1;;
building;Luebeck;7;can_run_now;1;;
building;Luebeck;7;inputs;"{""Getreide"": 3}";;
building;Luebeck;7;outputs;"{""Wein"": 3}";;
building;Luebeck;8;id;woodcutter;;
building;Luebeck;8;name;Holzfaeller;;
building;Luebeck;8;level;7;;
building;Luebeck;8;active;1;;
building;Luebeck;8;can_run_now;1;;
building;Luebeck;8;inputs;{};;
building;Luebeck;8;outputs;"{""Holz"": 6}";;
building;Luebeck;9;id;grand_brewery;;
building;Luebeck;9;name;Grossbrauerei;;
building;Luebeck;9;level;7;;
building;Luebeck;9;active;1;;
building;Luebeck;9;can_run_now;1;;
building;Luebeck;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Luebeck;9;outputs;"{""Bier"": 10}";;
building;Luebeck;10;id;hop_farm;;
building;Luebeck;10;name;Hopfenplantage;;
building;Luebeck;10;level;7;;
building;Luebeck;10;active;1;;
building;Luebeck;10;can_run_now;1;;
building;Luebeck;10;inputs;{};;
building;Luebeck;10;outputs;"{""Hopfen"": 5}";;
building;Luebeck;11;id;tar_kiln;;
building;Luebeck;11;name;Teerbrennerei;;
building;Luebeck;11;level;7;;
building;Luebeck;11;active;1;;
building;Luebeck;11;can_run_now;1;;
building;Luebeck;11;inputs;"{""Holz"": 3}";;
building;Luebeck;11;outputs;"{""Teer"": 4}";;
building;Luebeck;12;id;copper_mine;;
building;Luebeck;12;name;Kupfermine;;
building;Luebeck;12;level;7;;
building;Luebeck;12;active;1;;
building;Luebeck;12;can_run_now;1;;
building;Luebeck;12;inputs;{};;
building;Luebeck;12;outputs;"{""Kupfer"": 4}";;
building;Luebeck;13;id;spice_refinery;;
building;Luebeck;13;name;Gewuerzraffinerie;;
building;Luebeck;13;level;7;;
building;Luebeck;13;active;1;;
building;Luebeck;13;can_run_now;1;;
building;Luebeck;13;inputs;"{""Gewuerze"": 4}";;
building;Luebeck;13;outputs;"{""Luxuswaren"": 6}";;
building;Luebeck;14;id;spice_trade;;
building;Luebeck;14;name;Gewuerzhandel;;
building;Luebeck;14;level;7;;
building;Luebeck;14;active;1;;
building;Luebeck;14;can_run_now;1;;
building;Luebeck;14;inputs;{};;
building;Luebeck;14;outputs;"{""Gewuerze"": 4}";;
building;Luebeck;15;id;sugar_farm;;
building;Luebeck;15;name;Zuckerplantage;;
building;Luebeck;15;level;7;;
building;Luebeck;15;active;1;;
building;Luebeck;15;can_run_now;1;;
building;Luebeck;15;inputs;{};;
building;Luebeck;15;outputs;"{""Zucker"": 5}";;
building;Luebeck;16;id;sugar_refinery;;
building;Luebeck;16;name;Zuckerraffinerie;;
building;Luebeck;16;level;7;;
building;Luebeck;16;active;1;;
building;Luebeck;16;can_run_now;1;;
building;Luebeck;16;inputs;"{""Zucker"": 5}";;
building;Luebeck;16;outputs;"{""Luxuswaren"": 6}";;
building;Luebeck;17;id;tobacco_farm;;
building;Luebeck;17;name;Tabakplantage;;
building;Luebeck;17;level;7;;
building;Luebeck;17;active;1;;
building;Luebeck;17;can_run_now;1;;
building;Luebeck;17;inputs;{};;
building;Luebeck;17;outputs;"{""Tabak"": 5}";;
building;Luebeck;18;id;coffee_farm;;
building;Luebeck;18;name;Kaffeeplantage;;
building;Luebeck;18;level;7;;
building;Luebeck;18;active;1;;
building;Luebeck;18;can_run_now;1;;
building;Luebeck;18;inputs;{};;
building;Luebeck;18;outputs;"{""Kaffee"": 5}";;
building;Luebeck;19;id;cotton_farm;;
building;Luebeck;19;name;Baumwollfarm;;
building;Luebeck;19;level;7;;
building;Luebeck;19;active;1;;
building;Luebeck;19;can_run_now;1;;
building;Luebeck;19;inputs;{};;
building;Luebeck;19;outputs;"{""Baumwolle"": 5}";;
building;Luebeck;20;id;textile_factory;;
building;Luebeck;20;name;Textilmanufaktur;;
building;Luebeck;20;level;7;;
building;Luebeck;20;active;1;;
building;Luebeck;20;can_run_now;1;;
building;Luebeck;20;inputs;"{""Baumwolle"": 5}";;
building;Luebeck;20;outputs;"{""Tuch"": 7}";;
building;Luebeck;21;id;coal_mine;;
building;Luebeck;21;name;Kohlemine;;
building;Luebeck;21;level;7;;
building;Luebeck;21;active;1;;
building;Luebeck;21;can_run_now;1;;
building;Luebeck;21;inputs;{};;
building;Luebeck;21;outputs;"{""Kohle"": 6}";;
building;Luebeck;22;id;refinery;;
building;Luebeck;22;name;Raffinerie;;
building;Luebeck;22;level;7;;
building;Luebeck;22;active;1;;
building;Luebeck;22;can_run_now;1;;
building;Luebeck;22;inputs;"{""Kohle"": 5}";;
building;Luebeck;22;outputs;"{""Treibstoff"": 6}";;
building;Luebeck;23;id;steel_mill;;
building;Luebeck;23;name;Stahlwerk;;
building;Luebeck;23;level;7;;
building;Luebeck;23;active;1;;
building;Luebeck;23;can_run_now;1;;
building;Luebeck;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Luebeck;23;outputs;"{""Stahl"": 5}";;
city;Bergen;;treasury;3462734441;Mark;
city;Bergen;;bankrupt;0;;
city;Bergen;;building_count;23;count;
city;Bergen;;population;5000000;citizens;
city;Bergen;;social_stability;100.00;;
city;Bergen;;quality_of_life;100.00;;
city;Bergen;;migration;-407;citizens;
city;Bergen;;tax_income;729750;Mark;
city;Bergen;;political_influence;7627.69;;
city;Bergen;;local_scarcity_relief;0.0000;;
city;Bergen;;hazard_mitigation;0.0000;;
city;Bergen;;storage_multiplier;1.00;;
city_inventory;Bergen;Salz;stock;200870;units;
city_inventory;Bergen;Salz;scarcity_factor;0.7800;;
city_inventory;Bergen;Salz;market_price;58;Mark;
city_inventory;Bergen;Holz;stock;109869;units;
city_inventory;Bergen;Holz;scarcity_factor;0.7800;;
city_inventory;Bergen;Holz;market_price;30;Mark;
city_inventory;Bergen;Pelze;stock;258;units;
city_inventory;Bergen;Pelze;scarcity_factor;0.9240;;
city_inventory;Bergen;Pelze;market_price;96;Mark;
city_inventory;Bergen;Getreide;stock;7830;units;
city_inventory;Bergen;Getreide;scarcity_factor;0.7800;;
city_inventory;Bergen;Getreide;market_price;33;Mark;
city_inventory;Bergen;Tuch;stock;250862;units;
city_inventory;Bergen;Tuch;scarcity_factor;0.7800;;
city_inventory;Bergen;Tuch;market_price;71;Mark;
city_inventory;Bergen;Hering;stock;153439;units;
city_inventory;Bergen;Hering;scarcity_factor;0.7800;;
city_inventory;Bergen;Hering;market_price;27;Mark;
city_inventory;Bergen;Wein;stock;250862;units;
city_inventory;Bergen;Wein;scarcity_factor;0.7800;;
city_inventory;Bergen;Wein;market_price;95;Mark;
city_inventory;Bergen;Bier;stock;250862;units;
city_inventory;Bergen;Bier;scarcity_factor;0.7800;;
city_inventory;Bergen;Bier;market_price;35;Mark;
city_inventory;Bergen;Hopfen;stock;87195;units;
city_inventory;Bergen;Hopfen;scarcity_factor;0.7800;;
city_inventory;Bergen;Hopfen;market_price;57;Mark;
city_inventory;Bergen;Teer;stock;117026;units;
city_inventory;Bergen;Teer;scarcity_factor;0.7800;;
city_inventory;Bergen;Teer;market_price;74;Mark;
city_inventory;Bergen;Gewuerze;stock;250862;units;
city_inventory;Bergen;Gewuerze;scarcity_factor;0.7800;;
city_inventory;Bergen;Gewuerze;market_price;184;Mark;
city_inventory;Bergen;Kupfer;stock;2995;units;
city_inventory;Bergen;Kupfer;scarcity_factor;0.7800;;
city_inventory;Bergen;Kupfer;market_price;104;Mark;
city_inventory;Bergen;Luxuswaren;stock;5960;units;
city_inventory;Bergen;Luxuswaren;scarcity_factor;0.7800;;
city_inventory;Bergen;Luxuswaren;market_price;164;Mark;
city_inventory;Bergen;Tabak;stock;250862;units;
city_inventory;Bergen;Tabak;scarcity_factor;0.7800;;
city_inventory;Bergen;Tabak;market_price;120;Mark;
city_inventory;Bergen;Zucker;stock;47260;units;
city_inventory;Bergen;Zucker;scarcity_factor;0.7800;;
city_inventory;Bergen;Zucker;market_price;133;Mark;
city_inventory;Bergen;Kaffee;stock;1050;units;
city_inventory;Bergen;Kaffee;scarcity_factor;0.7800;;
city_inventory;Bergen;Kaffee;market_price;92;Mark;
city_inventory;Bergen;Baumwolle;stock;2088;units;
city_inventory;Bergen;Baumwolle;scarcity_factor;0.7800;;
city_inventory;Bergen;Baumwolle;market_price;97;Mark;
city_inventory;Bergen;Kohle;stock;56713;units;
city_inventory;Bergen;Kohle;scarcity_factor;0.7800;;
city_inventory;Bergen;Kohle;market_price;107;Mark;
city_inventory;Bergen;Stahl;stock;57080;units;
city_inventory;Bergen;Stahl;scarcity_factor;0.7800;;
city_inventory;Bergen;Stahl;market_price;164;Mark;
building;Bergen;1;id;brewery;;
building;Bergen;1;name;Brauerei;;
building;Bergen;1;level;7;;
building;Bergen;1;active;1;;
building;Bergen;1;can_run_now;1;;
building;Bergen;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Bergen;1;outputs;"{""Bier"": 6}";;
building;Bergen;2;id;fishery;;
building;Bergen;2;name;Fischerei;;
building;Bergen;2;level;7;;
building;Bergen;2;active;1;;
building;Bergen;2;can_run_now;1;;
building;Bergen;2;inputs;{};;
building;Bergen;2;outputs;"{""Hering"": 4}";;
building;Bergen;3;id;grain_farm;;
building;Bergen;3;name;Getreidehof;;
building;Bergen;3;level;7;;
building;Bergen;3;active;1;;
building;Bergen;3;can_run_now;1;;
building;Bergen;3;inputs;{};;
building;Bergen;3;outputs;"{""Getreide"": 5}";;
building;Bergen;4;id;salt_mine;;
building;Bergen;4;name;Salzmine;;
building;Bergen;4;level;7;;
building;Bergen;4;active;1;;
building;Bergen;4;can_run_now;1;;
building;Bergen;4;inputs;{};;
building;Bergen;4;outputs;"{""Salz"": 5}";;
building;Bergen;5;id;tannery;;
building;Bergen;5;name;Gerberei;;
building;Bergen;5;level;7;;
building;Bergen;5;active;1;;
building;Bergen;5;can_run_now;1;;
building;Bergen;5;inputs;"{""Salz"": 1}";;
building;Bergen;5;outputs;"{""Pelze"": 2}";;
building;Bergen;6;id;weavery;;
building;Bergen;6;name;Weberei;;
building;Bergen;6;level;7;;
building;Bergen;6;active;1;;
building;Bergen;6;can_run_now;1;;
building;Bergen;6;inputs;"{""Holz"": 2}";;
building;Bergen;6;outputs;"{""Tuch"": 3}";;
building;Bergen;7;id;winery;;
building;Bergen;7;name;Weinkellerei;;
building;Bergen;7;level;7;;
building;Bergen;7;active;1;;
building;Bergen;7;can_run_now;1;;
building;Bergen;7;inputs;"{""Getreide"": 3}";;
building;Bergen;7;outputs;"{""Wein"": 3}";;
building;Bergen;8;id;woodcutter;;
building;Bergen;8;name;Holzfaeller;;
building;Bergen;8;level;7;;
building;Bergen;8;active;1;;
building;Bergen;8;can_run_now;1;;
building;Bergen;8;inputs;{};;
building;Bergen;8;outputs;"{""Holz"": 6}";;
building;Bergen;9;id;grand_brewery;;
building;Bergen;9;name;Grossbrauerei;;
building;Bergen;9;level;7;;
building;Bergen;9;active;1;;
building;Bergen;9;can_run_now;1;;
building;Bergen;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Bergen;9;outputs;"{""Bier"": 10}";;
building;Bergen;10;id;hop_farm;;
building;Bergen;10;name;Hopfenplantage;;
building;Bergen;10;level;7;;
building;Bergen;10;active;1;;
building;Bergen;10;can_run_now;1;;
building;Bergen;10;inputs;{};;
building;Bergen;10;outputs;"{""Hopfen"": 5}";;
building;Bergen;11;id;tar_kiln;;
building;Bergen;11;name;Teerbrennerei;;
building;Bergen;11;level;7;;
building;Bergen;11;active;1;;
building;Bergen;11;can_run_now;1;;
building;Bergen;11;inputs;"{""Holz"": 3}";;
building;Bergen;11;outputs;"{""Teer"": 4}";;
building;Bergen;12;id;copper_mine;;
building;Bergen;12;name;Kupfermine;;
building;Bergen;12;level;7;;
building;Bergen;12;active;1;;
building;Bergen;12;can_run_now;1;;
building;Bergen;12;inputs;{};;
building;Bergen;12;outputs;"{""Kupfer"": 4}";;
building;Bergen;13;id;spice_refinery;;
building;Bergen;13;name;Gewuerzraffinerie;;
building;Bergen;13;level;7;;
building;Bergen;13;active;1;;
building;Bergen;13;can_run_now;1;;
building;Bergen;13;inputs;"{""Gewuerze"": 4}";;
building;Bergen;13;outputs;"{""Luxuswaren"": 6}";;
building;Bergen;14;id;spice_trade;;
building;Bergen;14;name;Gewuerzhandel;;
building;Bergen;14;level;7;;
building;Bergen;14;active;1;;
building;Bergen;14;can_run_now;1;;
building;Bergen;14;inputs;{};;
building;Bergen;14;outputs;"{""Gewuerze"": 4}";;
building;Bergen;15;id;sugar_farm;;
building;Bergen;15;name;Zuckerplantage;;
building;Bergen;15;level;7;;
building;Bergen;15;active;1;;
building;Bergen;15;can_run_now;1;;
building;Bergen;15;inputs;{};;
building;Bergen;15;outputs;"{""Zucker"": 5}";;
building;Bergen;16;id;sugar_refinery;;
building;Bergen;16;name;Zuckerraffinerie;;
building;Bergen;16;level;7;;
building;Bergen;16;active;1;;
building;Bergen;16;can_run_now;1;;
building;Bergen;16;inputs;"{""Zucker"": 5}";;
building;Bergen;16;outputs;"{""Luxuswaren"": 6}";;
building;Bergen;17;id;tobacco_farm;;
building;Bergen;17;name;Tabakplantage;;
building;Bergen;17;level;7;;
building;Bergen;17;active;1;;
building;Bergen;17;can_run_now;1;;
building;Bergen;17;inputs;{};;
building;Bergen;17;outputs;"{""Tabak"": 5}";;
building;Bergen;18;id;coffee_farm;;
building;Bergen;18;name;Kaffeeplantage;;
building;Bergen;18;level;7;;
building;Bergen;18;active;1;;
building;Bergen;18;can_run_now;1;;
building;Bergen;18;inputs;{};;
building;Bergen;18;outputs;"{""Kaffee"": 5}";;
building;Bergen;19;id;cotton_farm;;
building;Bergen;19;name;Baumwollfarm;;
building;Bergen;19;level;7;;
building;Bergen;19;active;1;;
building;Bergen;19;can_run_now;1;;
building;Bergen;19;inputs;{};;
building;Bergen;19;outputs;"{""Baumwolle"": 5}";;
building;Bergen;20;id;textile_factory;;
building;Bergen;20;name;Textilmanufaktur;;
building;Bergen;20;level;7;;
building;Bergen;20;active;1;;
building;Bergen;20;can_run_now;1;;
building;Bergen;20;inputs;"{""Baumwolle"": 5}";;
building;Bergen;20;outputs;"{""Tuch"": 7}";;
building;Bergen;21;id;coal_mine;;
building;Bergen;21;name;Kohlemine;;
building;Bergen;21;level;7;;
building;Bergen;21;active;1;;
building;Bergen;21;can_run_now;1;;
building;Bergen;21;inputs;{};;
building;Bergen;21;outputs;"{""Kohle"": 6}";;
building;Bergen;22;id;refinery;;
building;Bergen;22;name;Raffinerie;;
building;Bergen;22;level;7;;
building;Bergen;22;active;1;;
building;Bergen;22;can_run_now;1;;
building;Bergen;22;inputs;"{""Kohle"": 5}";;
building;Bergen;22;outputs;"{""Treibstoff"": 6}";;
building;Bergen;23;id;steel_mill;;
building;Bergen;23;name;Stahlwerk;;
building;Bergen;23;level;7;;
building;Bergen;23;active;1;;
building;Bergen;23;can_run_now;1;;
building;Bergen;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Bergen;23;outputs;"{""Stahl"": 5}";;
city;Toensberg;;treasury;3463148419;Mark;
city;Toensberg;;bankrupt;0;;
city;Toensberg;;building_count;23;count;
city;Toensberg;;population;5000000;citizens;
city;Toensberg;;social_stability;100.00;;
city;Toensberg;;quality_of_life;100.00;;
city;Toensberg;;migration;-407;citizens;
city;Toensberg;;tax_income;729750;Mark;
city;Toensberg;;political_influence;7627.69;;
city;Toensberg;;local_scarcity_relief;0.0000;;
city;Toensberg;;hazard_mitigation;0.0000;;
city;Toensberg;;storage_multiplier;1.00;;
city_inventory;Toensberg;Salz;stock;144844;units;
city_inventory;Toensberg;Salz;scarcity_factor;0.7800;;
city_inventory;Toensberg;Salz;market_price;63;Mark;
city_inventory;Toensberg;Holz;stock;104409;units;
city_inventory;Toensberg;Holz;scarcity_factor;0.7800;;
city_inventory;Toensberg;Holz;market_price;30;Mark;
city_inventory;Toensberg;Pelze;stock;558;units;
city_inventory;Toensberg;Pelze;scarcity_factor;0.7800;;
city_inventory;Toensberg;Pelze;market_price;87;Mark;
city_inventory;Toensberg;Getreide;stock;7656;units;
city_inventory;Toensberg;Getreide;scarcity_factor;0.7800;;
city_inventory;Toensberg;Getreide;market_price;33;Mark;
city_inventory;Toensberg;Tuch;stock;228150;units;
city_inventory;Toensberg;Tuch;scarcity_factor;0.7800;;
city_inventory;Toensberg;Tuch;market_price;88;Mark;
city_inventory;Toensberg;Hering;stock;144933;units;
city_inventory;Toensberg;Hering;scarcity_factor;0.7800;;
city_inventory;Toensberg;Hering;market_price;30;Mark;
city_inventory;Toensberg;Wein;stock;124415;units;
city_inventory;Toensberg;Wein;scarcity_factor;0.7800;;
city_inventory;Toensberg;Wein;market_price;91;Mark;
city_inventory;Toensberg;Bier;stock;250862;units;
city_inventory;Toensberg;Bier;scarcity_factor;0.7800;;
city_inventory;Toensberg;Bier;market_price;33;Mark;
city_inventory;Toensberg;Hopfen;stock;250862;units;
city_inventory;Toensberg;Hopfen;scarcity_factor;0.7800;;
city_inventory;Toensberg;Hopfen;market_price;69;Mark;
city_inventory;Toensberg;Teer;stock;148702;units;
city_inventory;Toensberg;Teer;scarcity_factor;0.7800;;
city_inventory;Toensberg;Teer;market_price;87;Mark;
city_inventory;Toensberg;Gewuerze;stock;7900;units;
city_inventory;Toensberg;Gewuerze;scarcity_factor;0.7800;;
city_inventory;Toensberg;Gewuerze;market_price;133;Mark;
city_inventory;Toensberg;Kupfer;stock;3066;units;
city_inventory;Toensberg;Kupfer;scarcity_factor;0.7800;;
city_inventory;Toensberg;Kupfer;market_price;115;Mark;
city_inventory;Toensberg;Luxuswaren;stock;250862;units;
city_inventory;Toensberg;Luxuswaren;scarcity_factor;0.7800;;
city_inventory;Toensberg;Luxuswaren;market_price;204;Mark;
city_inventory;Toensberg;Tabak;stock;250862;units;
city_inventory;Toensberg;Tabak;scarcity_factor;0.7800;;
city_inventory;Toensberg;Tabak;market_price;121;Mark;
city_inventory;Toensberg;Zucker;stock;148567;units;
city_inventory;Toensberg;Zucker;scarcity_factor;0.7800;;
city_inventory;Toensberg;Zucker;market_price;158;Mark;
city_inventory;Toensberg;Kaffee;stock;450;units;
city_inventory;Toensberg;Kaffee;scarcity_factor;0.7800;;
city_inventory;Toensberg;Kaffee;market_price;114;Mark;
city_inventory;Toensberg;Baumwolle;stock;60427;units;
city_inventory;Toensberg;Baumwolle;scarcity_factor;0.7800;;
city_inventory;Toensberg;Baumwolle;market_price;125;Mark;
city_inventory;Toensberg;Kohle;stock;1269;units;
city_inventory;Toensberg;Kohle;scarcity_factor;0.7800;;
city_inventory;Toensberg;Kohle;market_price;92;Mark;
city_inventory;Toensberg;Stahl;stock;13743;units;
city_inventory;Toensberg;Stahl;scarcity_factor;0.7800;;
city_inventory;Toensberg;Stahl;market_price;194;Mark;
building;Toensberg;1;id;brewery;;
building;Toensberg;1;name;Brauerei;;
building;Toensberg;1;level;7;;
building;Toensberg;1;active;1;;
building;Toensberg;1;can_run_now;1;;
building;Toensberg;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Toensberg;1;outputs;"{""Bier"": 6}";;
building;Toensberg;2;id;fishery;;
building;Toensberg;2;name;Fischerei;;
building;Toensberg;2;level;7;;
building;Toensberg;2;active;1;;
building;Toensberg;2;can_run_now;1;;
building;Toensberg;2;inputs;{};;
building;Toensberg;2;outputs;"{""Hering"": 4}";;
building;Toensberg;3;id;grain_farm;;
building;Toensberg;3;name;Getreidehof;;
building;Toensberg;3;level;7;;
building;Toensberg;3;active;1;;
building;Toensberg;3;can_run_now;1;;
building;Toensberg;3;inputs;{};;
building;Toensberg;3;outputs;"{""Getreide"": 5}";;
building;Toensberg;4;id;salt_mine;;
building;Toensberg;4;name;Salzmine;;
building;Toensberg;4;level;7;;
building;Toensberg;4;active;1;;
building;Toensberg;4;can_run_now;1;;
building;Toensberg;4;inputs;{};;
building;Toensberg;4;outputs;"{""Salz"": 5}";;
building;Toensberg;5;id;tannery;;
building;Toensberg;5;name;Gerberei;;
building;Toensberg;5;level;7;;
building;Toensberg;5;active;1;;
building;Toensberg;5;can_run_now;1;;
building;Toensberg;5;inputs;"{""Salz"": 1}";;
building;Toensberg;5;outputs;"{""Pelze"": 2}";;
building;Toensberg;6;id;weavery;;
building;Toensberg;6;name;Weberei;;
building;Toensberg;6;level;7;;
building;Toensberg;6;active;1;;
building;Toensberg;6;can_run_now;1;;
building;Toensberg;6;inputs;"{""Holz"": 2}";;
building;Toensberg;6;outputs;"{""Tuch"": 3}";;
building;Toensberg;7;id;winery;;
building;Toensberg;7;name;Weinkellerei;;
building;Toensberg;7;level;7;;
building;Toensberg;7;active;1;;
building;Toensberg;7;can_run_now;1;;
building;Toensberg;7;inputs;"{""Getreide"": 3}";;
building;Toensberg;7;outputs;"{""Wein"": 3}";;
building;Toensberg;8;id;woodcutter;;
building;Toensberg;8;name;Holzfaeller;;
building;Toensberg;8;level;7;;
building;Toensberg;8;active;1;;
building;Toensberg;8;can_run_now;1;;
building;Toensberg;8;inputs;{};;
building;Toensberg;8;outputs;"{""Holz"": 6}";;
building;Toensberg;9;id;grand_brewery;;
building;Toensberg;9;name;Grossbrauerei;;
building;Toensberg;9;level;7;;
building;Toensberg;9;active;1;;
building;Toensberg;9;can_run_now;1;;
building;Toensberg;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Toensberg;9;outputs;"{""Bier"": 10}";;
building;Toensberg;10;id;hop_farm;;
building;Toensberg;10;name;Hopfenplantage;;
building;Toensberg;10;level;7;;
building;Toensberg;10;active;1;;
building;Toensberg;10;can_run_now;1;;
building;Toensberg;10;inputs;{};;
building;Toensberg;10;outputs;"{""Hopfen"": 5}";;
building;Toensberg;11;id;tar_kiln;;
building;Toensberg;11;name;Teerbrennerei;;
building;Toensberg;11;level;7;;
