section;entity;subentity;key;value;unit;note
city_inventory;Toensberg;Pelze;stock;171;units;
city_inventory;Toensberg;Pelze;scarcity_factor;1.0000;;
city_inventory;Toensberg;Pelze;market_price;115;Mark;
city_inventory;Toensberg;Getreide;stock;166;units;
city_inventory;Toensberg;Getreide;scarcity_factor;1.0000;;
city_inventory;Toensberg;Getreide;market_price;47;Mark;
city_inventory;Toensberg;Tuch;stock;124;units;
city_inventory;Toensberg;Tuch;scarcity_factor;1.0000;;
city_inventory;Toensberg;Tuch;market_price;89;Mark;
city_inventory;Toensberg;Hering;stock;187;units;
city_inventory;Toensberg;Hering;scarcity_factor;1.0000;;
city_inventory;Toensberg;Hering;market_price;37;Mark;
city_inventory;Toensberg;Wein;stock;170;units;
city_inventory;Toensberg;Wein;scarcity_factor;1.0000;;
city_inventory;Toensberg;Wein;market_price;108;Mark;
city_inventory;Toensberg;Bier;stock;175;units;
city_inventory;Toensberg;Bier;scarcity_factor;1.0000;;
city_inventory;Toensberg;Bier;market_price;54;Mark;
building;Toensberg;1;id;brewery;;
building;Toensberg;1;name;Brauerei;;
building;Toensberg;1;level;1;;
building;Toensberg;1;active;1;;
building;Toensberg;1;can_run_now;1;;
building;Toensberg;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Toensberg;1;outputs;"{""Bier"": 6}";;
building;Toensberg;2;id;fishery;;
building;Toensberg;2;name;Fischerei;;
building;Toensberg;2;level;2;;
building;Toensberg;2;active;1;;
building;Toensberg;2;can_run_now;1;;
building;Toensberg;2;inputs;{};;
building;Toensberg;2;outputs;"{""Hering"": 4}";;
building;Toensberg;3;id;grain_farm;;
building;Toensberg;3;name;Getreidehof;;
building;Toensberg;3;level;1;;
building;Toensberg;3;active;1;;
building;Toensberg;3;can_run_now;1;;
building;Toensberg;3;inputs;{};;
building;Toensberg;3;outputs;"{""Getreide"": 5}";;
building;Toensberg;4;id;salt_mine;;
building;Toensberg;4;name;Salzmine;;
building;Toensberg;4;level;1;;
building;Toensberg;4;active;1;;
building;Toensberg;4;can_run_now;1;;
building;Toensberg;4;inputs;{};;
building;Toensberg;4;outputs;"{""Salz"": 5}";;
building;Toensberg;5;id;tannery;;
building;Toensberg;5;name;Gerberei;;
building;Toensberg;5;level;1;;
building;Toensberg;5;active;1;;
building;Toensberg;5;can_run_now;1;;
building;Toensberg;5;inputs;"{""Salz"": 1}";;
building;Toensberg;5;outputs;"{""Pelze"": 2}";;
building;Toensberg;6;id;weavery;;
building;Toensberg;6;name;Weberei;;
building;Toensberg;6;level;1;;
building;Toensberg;6;active;1;;
building;Toensberg;6;can_run_now;1;;
building;Toensberg;6;inputs;"{""Holz"": 2}";;
building;Toensberg;6;outputs;"{""Tuch"": 3}";;
building;Toensberg;7;id;winery;;
building;Toensberg;7;name;Weinkellerei;;
building;Toensberg;7;level;1;;
building;Toensberg;7;active;1;;
building;Toensberg;7;can_run_now;1;;
building;Toensberg;7;inputs;"{""Getreide"": 3}";;
building;Toensberg;7;outputs;"{""Wein"": 3}";;
building;Toensberg;8;id;woodcutter;;
building;Toensberg;8;name;Holzfaeller;;
building;Toensberg;8;level;1;;
building;Toensberg;8;active;1;;
building;Toensberg;8;can_run_now;1;;
building;Toensberg;8;inputs;{};;
building;Toensberg;8;outputs;"{""Holz"": 6}";;
city;Warberg;;treasury;84;Mark;
city;Warberg;;bankrupt;0;;
city;Warberg;;building_count;8;count;
city;Warberg;;population;2556;citizens;
city;Warberg;;social_stability;51.05;;
city;Warberg;;quality_of_life;60.91;;
city;Warberg;;migration;0;citizens;
city;Warberg;;tax_income;73;Mark;
city;Warberg;;political_influence;21.49;;
city;Warberg;;local_scarcity_relief;0.0000;;
city;Warberg;;hazard_mitigation;0.0000;;
city;Warberg;;storage_multiplier;1.00;;
city_inventory;Warberg;Salz;stock;153;units;
city_inventory;Warberg;Salz;scarcity_factor;1.0000;;
city_inventory;Warberg;Salz;market_price;54;Mark;
city_inventory;Warberg;Holz;stock;171;units;
city_inventory;Warberg;Holz;scarcity_factor;1.0000;;
city_inventory;Warberg;Holz;market_price;28;Mark;
city_inventory;Warberg;Pelze;stock;147;units;
city_inventory;Warberg;Pelze;scarcity_factor;1.0000;;
city_inventory;Warberg;Pelze;market_price;101;Mark;
city_inventory;Warberg;Getreide;stock;148;units;
city_inventory;Warberg;Getreide;scarcity_factor;1.0000;;
city_inventory;Warberg;Getreide;market_price;47;Mark;
city_inventory;Warberg;Tuch;stock;126;units;
city_inventory;Warberg;Tuch;scarcity_factor;1.0000;;
city_inventory;Warberg;Tuch;market_price;88;Mark;
city_inventory;Warberg;Hering;stock;161;units;
city_inventory;Warberg;Hering;scarcity_factor;1.0000;;
city_inventory;Warberg;Hering;market_price;32;Mark;
city_inventory;Warberg;Wein;stock;180;units;
city_inventory;Warberg;Wein;scarcity_factor;1.0000;;
city_inventory;Warberg;Wein;market_price;116;Mark;
city_inventory;Warberg;Bier;stock;138;units;
city_inventory;Warberg;Bier;scarcity_factor;1.0000;;
city_inventory;Warberg;Bier;market_price;65;Mark;
building;Warberg;1;id;brewery;;
building;Warberg;1;name;Brauerei;;
building;Warberg;1;level;1;;
building;Warberg;1;active;1;;
building;Warberg;1;can_run_now;1;;
building;Warberg;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Warberg;1;outputs;"{""Bier"": 6}";;
building;Warberg;2;id;fishery;;
building;Warberg;2;name;Fischerei;;
building;Warberg;2;level;1;;
building;Warberg;2;active;1;;
building;Warberg;2;can_run_now;1;;
building;Warberg;2;inputs;{};;
building;Warberg;2;outputs;"{""Hering"": 4}";;
building;Warberg;3;id;grain_farm;;
building;Warberg;3;name;Getreidehof;;
building;Warberg;3;level;2;;
building;Warberg;3;active;1;;
building;Warberg;3;can_run_now;1;;
building;Warberg;3;inputs;{};;
building;Warberg;3;outputs;"{""Getreide"": 5}";;
building;Warberg;4;id;salt_mine;;
building;Warberg;4;name;Salzmine;;
building;Warberg;4;level;1;;
building;Warberg;4;active;1;;
building;Warberg;4;can_run_now;1;;
building;Warberg;4;inputs;{};;
building;Warberg;4;outputs;"{""Salz"": 5}";;
building;Warberg;5;id;tannery;;
building;Warberg;5;name;Gerberei;;
building;Warberg;5;level;1;;
building;Warberg;5;active;1;;
building;Warberg;5;can_run_now;1;;
building;Warberg;5;inputs;"{""Salz"": 1}";;
building;Warberg;5;outputs;"{""Pelze"": 2}";;
building;Warberg;6;id;weavery;;
building;Warberg;6;name;Weberei;;
building;Warberg;6;level;1;;
building;Warberg;6;active;1;;
building;Warberg;6;can_run_now;1;;
building;Warberg;6;inputs;"{""Holz"": 2}";;
building;Warberg;6;outputs;"{""Tuch"": 3}";;
building;Warberg;7;id;winery;;
building;Warberg;7;name;Weinkellerei;;
building;Warberg;7;level;1;;
building;Warberg;7;active;1;;
building;Warberg;7;can_run_now;1;;
building;Warberg;7;inputs;"{""Getreide"": 3}";;
building;Warberg;7;outputs;"{""Wein"": 3}";;
building;Warberg;8;id;woodcutter;;
building;Warberg;8;name;Holzfaeller;;
building;Warberg;8;level;1;;
building;Warberg;8;active;1;;
building;Warberg;8;can_run_now;1;;
building;Warberg;8;inputs;{};;
building;Warberg;8;outputs;"{""Holz"": 6}";;
city;Malmoe;;treasury;81;Mark;
city;Malmoe;;bankrupt;0;;
city;Malmoe;;building_count;8;count;
city;Malmoe;;population;2555;citizens;
city;Malmoe;;social_stability;50.76;;
city;Malmoe;;quality_of_life;60.08;;
city;Malmoe;;migration;-1;citizens;
city;Malmoe;;tax_income;72;Mark;
city;Malmoe;;political_influence;21.42;;
city;Malmoe;;local_scarcity_relief;0.0000;;
city;Malmoe;;hazard_mitigation;0.0000;;
city;Malmoe;;storage_multiplier;1.00;;
city_inventory;Malmoe;Salz;stock;150;units;
city_inventory;Malmoe;Salz;scarcity_factor;1.0000;;
city_inventory;Malmoe;Salz;market_price;49;Mark;
city_inventory;Malmoe;Holz;stock;160;units;
city_inventory;Malmoe;Holz;scarcity_factor;1.0000;;
city_inventory;Malmoe;Holz;market_price;34;Mark;
city_inventory;Malmoe;Pelze;stock;162;units;
city_inventory;Malmoe;Pelze;scarcity_factor;1.0000;;
city_inventory;Malmoe;Pelze;market_price;123;Mark;
city_inventory;Malmoe;Getreide;stock;144;units;
city_inventory;Malmoe;Getreide;scarcity_factor;1.0000;;
city_inventory;Malmoe;Getreide;market_price;34;Mark;
city_inventory;Malmoe;Tuch;stock;152;units;
city_inventory;Malmoe;Tuch;scarcity_factor;1.0000;;
city_inventory;Malmoe;Tuch;market_price;56;Mark;
city_inventory;Malmoe;Hering;stock;133;units;
city_inventory;Malmoe;Hering;scarcity_factor;1.0000;;
city_inventory;Malmoe;Hering;market_price;41;Mark;
city_inventory;Malmoe;Wein;stock;178;units;
city_inventory;Malmoe;Wein;scarcity_factor;1.0000;;
city_inventory;Malmoe;Wein;market_price;115;Mark;
city_inventory;Malmoe;Bier;stock;156;units;
city_inventory;Malmoe;Bier;scarcity_factor;1.0000;;
city_inventory;Malmoe;Bier;market_price;58;Mark;
building;Malmoe;1;id;brewery;;
building;Malmoe;1;name;Brauerei;;
building;Malmoe;1;level;1;;
building;Malmoe;1;active;1;;
building;Malmoe;1;can_run_now;1;;
building;Malmoe;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Malmoe;1;outputs;"{""Bier"": 6}";;
building;Malmoe;2;id;fishery;;
building;Malmoe;2;name;Fischerei;;
building;Malmoe;2;level;1;;
building;Malmoe;2;active;1;;
building;Malmoe;2;can_run_now;1;;
building;Malmoe;2;inputs;{};;
building;Malmoe;2;outputs;"{""Hering"": 4}";;
building;Malmoe;3;id;grain_farm;;
building;Malmoe;3;name;Getreidehof;;
building;Malmoe;3;level;1;;
building;Malmoe;3;active;1;;
building;Malmoe;3;can_run_now;1;;
building;Malmoe;3;inputs;{};;
building;Malmoe;3;outputs;"{""Getreide"": 5}";;
building;Malmoe;4;id;salt_mine;;
building;Malmoe;4;name;Salzmine;;
building;Malmoe;4;level;1;;
building;Malmoe;4;active;1;;
building;Malmoe;4;can_run_now;1;;
building;Malmoe;4;inputs;{};;
building;Malmoe;4;outputs;"{""Salz"": 5}";;
building;Malmoe;5;id;tannery;;
building;Malmoe;5;name;Gerberei;;
building;Malmoe;5;level;1;;
building;Malmoe;5;active;1;;
building;Malmoe;5;can_run_now;1;;
building;Malmoe;5;inputs;"{""Salz"": 1}";;
building;Malmoe;5;outputs;"{""Pelze"": 2}";;
building;Malmoe;6;id;weavery;;
building;Malmoe;6;name;Weberei;;
building;Malmoe;6;level;2;;
building;Malmoe;6;active;1;;
building;Malmoe;6;can_run_now;1;;
building;Malmoe;6;inputs;"{""Holz"": 2}";;
building;Malmoe;6;outputs;"{""Tuch"": 3}";;
building;Malmoe;7;id;winery;;
building;Malmoe;7;name;Weinkellerei;;
building;Malmoe;7;level;1;;
building;Malmoe;7;active;1;;
building;Malmoe;7;can_run_now;1;;
building;Malmoe;7;inputs;"{""Getreide"": 3}";;
building;Malmoe;7;outputs;"{""Wein"": 3}";;
building;Malmoe;8;id;woodcutter;;
building;Malmoe;8;name;Holzfaeller;;
building;Malmoe;8;level;1;;
building;Malmoe;8;active;1;;
building;Malmoe;8;can_run_now;1;;
building;Malmoe;8;inputs;{};;
building;Malmoe;8;outputs;"{""Holz"": 6}";;
city;Ystad;;treasury;83;Mark;
city;Ystad;;bankrupt;0;;
city;Ystad;;building_count;8;count;
city;Ystad;;population;2556;citizens;
city;Ystad;;social_stability;51.13;;
city;Ystad;;quality_of_life;61.13;;
city;Ystad;;migration;0;citizens;
city;Ystad;;tax_income;73;Mark;
city;Ystad;;political_influence;21.51;;
city;Ystad;;local_scarcity_relief;0.0000;;
city;Ystad;;hazard_mitigation;0.0000;;
city;Ystad;;storage_multiplier;1.00;;
city_inventory;Ystad;Salz;stock;168;units;
city_inventory;Ystad;Salz;scarcity_factor;1.0000;;
city_inventory;Ystad;Salz;market_price;47;Mark;
city_inventory;Ystad;Holz;stock;123;units;
city_inventory;Ystad;Holz;scarcity_factor;1.0000;;
city_inventory;Ystad;Holz;market_price;39;Mark;
city_inventory;Ystad;Pelze;stock;283;units;
city_inventory;Ystad;Pelze;scarcity_factor;0.8944;;
city_inventory;Ystad;Pelze;market_price;71;Mark;
city_inventory;Ystad;Getreide;stock;168;units;
city_inventory;Ystad;Getreide;scarcity_factor;1.0000;;
city_inventory;Ystad;Getreide;market_price;42;Mark;
city_inventory;Ystad;Tuch;stock;158;units;
city_inventory;Ystad;Tuch;scarcity_factor;1.0000;;
city_inventory;Ystad;Tuch;market_price;64;Mark;
city_inventory;Ystad;Hering;stock;135;units;
city_inventory;Ystad;Hering;scarcity_factor;1.0000;;
city_inventory;Ystad;Hering;market_price;40;Mark;
city_inventory;Ystad;Wein;stock;179;units;
city_inventory;Ystad;Wein;scarcity_factor;1.0000;;
city_inventory;Ystad;Wein;market_price;134;Mark;
city_inventory;Ystad;Bier;stock;142;units;
city_inventory;Ystad;Bier;scarcity_factor;1.0000;;
city_inventory;Ystad;Bier;market_price;61;Mark;
building;Ystad;1;id;brewery;;
building;Ystad;1;name;Brauerei;;
building;Ystad;1;level;1;;
building;Ystad;1;active;1;;
building;Ystad;1;can_run_now;1;;
building;Ystad;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Ystad;1;outputs;"{""Bier"": 6}";;
building;Ystad;2;id;fishery;;
building;Ystad;2;name;Fischerei;;
building;Ystad;2;level;2;;
building;Ystad;2;active;1;;
building;Ystad;2;can_run_now;1;;
building;Ystad;2;inputs;{};;
building;Ystad;2;outputs;"{""Hering"": 4}";;
building;Ystad;3;id;grain_farm;;
building;Ystad;3;name;Getreidehof;;
building;Ystad;3;level;1;;
building;Ystad;3;active;1;;
building;Ystad;3;can_run_now;1;;
building;Ystad;3;inputs;{};;
building;Ystad;3;outputs;"{""Getreide"": 5}";;
building;Ystad;4;id;salt_mine;;
building;Ystad;4;name;Salzmine;;
building;Ystad;4;level;1;;
building;Ystad;4;active;1;;
building;Ystad;4;can_run_now;1;;
building;Ystad;4;inputs;{};;
building;Ystad;4;outputs;"{""Salz"": 5}";;
building;Ystad;5;id;tannery;;
building;Ystad;5;name;Gerberei;;
building;Ystad;5;level;1;;
building;Ystad;5;active;1;;
building;Ystad;5;can_run_now;1;;
building;Ystad;5;inputs;"{""Salz"": 1}";;
building;Ystad;5;outputs;"{""Pelze"": 2}";;
building;Ystad;6;id;weavery;;
building;Ystad;6;name;Weberei;;
building;Ystad;6;level;1;;
building;Ystad;6;active;1;;
building;Ystad;6;can_run_now;1;;
building;Ystad;6;inputs;"{""Holz"": 2}";;
building;Ystad;6;outputs;"{""Tuch"": 3}";;
building;Ystad;7;id;winery;;
building;Ystad;7;name;Weinkellerei;;
building;Ystad;7;level;1;;
building;Ystad;7;active;1;;
building;Ystad;7;can_run_now;1;;
building;Ystad;7;inputs;"{""Getreide"": 3}";;
building;Ystad;7;outputs;"{""Wein"": 3}";;
building;Ystad;8;id;woodcutter;;
building;Ystad;8;name;Holzfaeller;;
building;Ystad;8;level;1;;
building;Ystad;8;active;1;;
building;Ystad;8;can_run_now;1;;
building;Ystad;8;inputs;{};;
building;Ystad;8;outputs;"{""Holz"": 6}";;
city;Visby;;treasury;82;Mark;
city;Visby;;bankrupt;0;;
city;Visby;;building_count;8;count;
city;Visby;;population;2554;citizens;
city;Visby;;social_stability;50.53;;
city;Visby;;quality_of_life;59.41;;
city;Visby;;migration;-2;citizens;
city;Visby;;tax_income;72;Mark;
city;Visby;;political_influence;21.36;;
city;Visby;;local_scarcity_relief;0.0000;;
city;Visby;;hazard_mitigation;0.0000;;
city;Visby;;storage_multiplier;1.00;;
city_inventory;Visby;Salz;stock;126;units;
city_inventory;Visby;Salz;scarcity_factor;1.0000;;
city_inventory;Visby;Salz;market_price;69;Mark;
city_inventory;Visby;Holz;stock;161;units;
city_inventory;Visby;Holz;scarcity_factor;1.0000;;
city_inventory;Visby;Holz;market_price;33;Mark;
city_inventory;Visby;Pelze;stock;142;units;
city_inventory;Visby;Pelze;scarcity_factor;1.0000;;
city_inventory;Visby;Pelze;market_price;104;Mark;
city_inventory;Visby;Getreide;stock;132;units;
city_inventory;Visby;Getreide;scarcity_factor;1.0000;;
city_inventory;Visby;Getreide;market_price;31;Mark;
city_inventory;Visby;Tuch;stock;142;units;
city_inventory;Visby;Tuch;scarcity_factor;1.0000;;
city_inventory;Visby;Tuch;market_price;70;Mark;
city_inventory;Visby;Hering;stock;141;units;
city_inventory;Visby;Hering;scarcity_factor;1.0000;;
city_inventory;Visby;Hering;market_price;44;Mark;
city_inventory;Visby;Wein;stock;173;units;
city_inventory;Visby;Wein;scarcity_factor;1.0000;;
city_inventory;Visby;Wein;market_price;119;Mark;
city_inventory;Visby;Bier;stock;139;units;
city_inventory;Visby;Bier;scarcity_factor;1.0000;;
city_inventory;Visby;Bier;market_price;45;Mark;
building;Visby;1;id;brewery;;
building;Visby;1;name;Brauerei;;
building;Visby;1;level;1;;
building;Visby;1;active;1;;
building;Visby;1;can_run_now;1;;
building;Visby;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Visby;1;outputs;"{""Bier"": 6}";;
building;Visby;2;id;fishery;;
building;Visby;2;name;Fischerei;;
building;Visby;2;level;1;;
building;Visby;2;active;1;;
building;Visby;2;can_run_now;1;;
building;Visby;2;inputs;{};;
building;Visby;2;outputs;"{""Hering"": 4}";;
building;Visby;3;id;grain_farm;;
building;Visby;3;name;Getreidehof;;
building;Visby;3;level;1;;
building;Visby;3;active;1;;
building;Visby;3;can_run_now;1;;
building;Visby;3;inputs;{};;
building;Visby;3;outputs;"{""Getreide"": 5}";;
building;Visby;4;id;salt_mine;;
building;Visby;4;name;Salzmine;;
building;Visby;4;level;1;;
building;Visby;4;active;1;;
building;Visby;4;can_run_now;1;;
building;Visby;4;inputs;{};;
building;Visby;4;outputs;"{""Salz"": 5}";;
building;Visby;5;id;tannery;;
building;Visby;5;name;Gerberei;;
building;Visby;5;level;1;;
building;Visby;5;active;1;;
building;Visby;5;can_run_now;1;;
building;Visby;5;inputs;"{""Salz"": 1}";;
building;Visby;5;outputs;"{""Pelze"": 2}";;
building;Visby;6;id;weavery;;
building;Visby;6;name;Weberei;;
building;Visby;6;level;1;;
building;Visby;6;active;1;;
building;Visby;6;can_run_now;1;;
building;Visby;6;inputs;"{""Holz"": 2}";;
building;Visby;6;outputs;"{""Tuch"": 3}";;
building;Visby;7;id;winery;;
building;Visby;7;name;Weinkellerei;;
building;Visby;7;level;1;;
building;Visby;7;active;1;;
building;Visby;7;can_run_now;1;;
